_id,name,latitude,longitude,rating
56f4157b3d242c76c1bb7611,klink-alcohol-delivery-washington,38.98139,-77.03206,4.0
56f4157b3d242c76c1bb7612,vino-301-wine-concierge-bowie,38.9861183166504,-76.7814712524414,4.5
56f415863d242c76c1bb7613,costco-wholesale-silver-spring,39.0425065793456,-77.0508127296384,3.5
56f415863d242c76c1bb7614,wheaton-winery-silver-spring,39.0418128967285,-77.0490875244141,4.0
56f415863d242c76c1bb7615,color-music-studio-silver-spring,39.0416658,-77.0506131,3.5
56f415863d242c76c1bb7616,elbes-beer-and-wine-of-wheaton-silver-spring,39.0409508,-77.0524902,4.5
56f415863d242c76c1bb7617,unplugged-restaurant-and-sports-bar-wheaton,39.0405464172363,-77.0508651733398,4.0
56f415863d242c76c1bb7618,shoppers-food-and-pharmacy-silver-spring-2,39.0601592644319,-77.0471633700063,3.0
56f415863d242c76c1bb7619,kiss-and-ride-beer-and-wine-silver-spring,39.0384773164988,-77.0507575571537,2.5
56f415863d242c76c1bb761a,stained-glass-pub-silver-spring,39.0616870014571,-77.0512178328613,3.5
56f415863d242c76c1bb761b,choice-wine-and-beer-silver-spring,39.0383299,-77.0529382,4.0
56f415863d242c76c1bb761c,the-kosher-pastry-oven-restaurant-silver-spring,39.0406409,-77.0304036,4.5
56f415863d242c76c1bb761d,montgomery-county-liquor-and-wine-kensington-2,39.0327025204897,-77.0739861577749,3.0
56f415863d242c76c1bb761e,rodmans-discount-drug-stores-silver-spring,39.0559235,-77.0832901,3.5
56f415863d242c76c1bb761f,cafe-2020-rockville-2,39.0463135181166,-77.0996062427366,3.5
56f415863d242c76c1bb7620,the-4-corners-pub-silver-spring,39.0216941833496,-77.0128631591797,3.5
56f415863d242c76c1bb7621,trader-joes-silver-spring,39.0315016,-77.0041677,4.0
56f415863d242c76c1bb7622,seminary-beer-wine-and-deli-silver-spring,39.009819,-77.0408325,4.0
56f415863d242c76c1bb7623,7-eleven-silver-spring,39.0852470397949,-77.0778579711914,4.0
56f415863d242c76c1bb7624,woodmoor-supermarket-silver-spring,39.0209579,-77.0119553,4.0
56f415863d242c76c1bb7625,woodmoor-pastry-shop-silver-spring,39.0208796,-77.0120013,4.0
56f415863d242c76c1bb7626,sniders-super-foods-silver-spring,39.0087396651506,-77.0420055091381,4.0
56f415863d242c76c1bb7627,starbucks-silver-spring-11,39.0205112099648,-77.0123738050461,3.0
56f415863d242c76c1bb7628,the-woodside-deli-silver-spring,39.008296,-77.039695,3.5
56f415863d242c76c1bb7629,lees-kitchen-silver-spring,39.0928110705504,-77.0455894189086,4.0
56f415863d242c76c1bb762a,quench-silver-spring,39.0765443189091,-77.0003357798471,4.0
56f415863d242c76c1bb762b,mrs-ks-toll-house-silver-spring-2,39.005487,-77.021982,3.5
56f415863d242c76c1bb762c,great-shoals-winery-at-heyser-farms-silver-spring,39.0944693,-77.0022928,4.5
56f415863d242c76c1bb762d,klink-alcohol-delivery-washington,38.98139,-77.03206,4.0
56f415863d242c76c1bb762e,vino-301-wine-concierge-bowie,38.9861183166504,-76.7814712524414,4.5
56f415903d242c76c1bb762f,giant-food-silver-spring-3,39.04193,-76.98973,2.5
56f415903d242c76c1bb7630,montgomery-county-liquor-control-silver-spring-4,39.0396186,-76.9904254,3.5
56f415903d242c76c1bb7631,buffalo-wild-wings-college-park,39.022102233974,-76.925261264685,3.0
56f415903d242c76c1bb7632,rahma-international-store-silver-spring,39.084621,-76.95496,5.0
56f415903d242c76c1bb7633,viet-pho-and-grill-silver-spring,39.0202403068542,-76.9759326428175,4.0
56f415903d242c76c1bb7634,costco-beltsville,39.0324821472168,-76.9082641601562,3.5
56f415903d242c76c1bb7635,old-line-fine-wine-spirits-and-bistro-beltsville,39.0341257,-76.908193,4.0
56f415903d242c76c1bb7636,the-bamboo-eater-college-park,39.0169552713633,-76.9203713536263,4.5
56f415903d242c76c1bb7637,the-jerk-pit-college-park,39.002736,-76.931274,3.0
56f415903d242c76c1bb7638,klink-alcohol-delivery-washington,38.98139,-77.03206,4.0
56f415903d242c76c1bb7639,vino-301-wine-concierge-bowie,38.9861183166504,-76.7814712524414,4.5
56f4159b3d242c76c1bb763a,7-eleven-food-stores-laurel-3,39.0554733,-76.8378143,3.0
56f4159b3d242c76c1bb763b,5-sisters-restaurant-laurel-3,39.0638127923012,-76.839227154851,2.0
56f4159b3d242c76c1bb763c,montpelier-liquors-laurel,39.1599808,-76.8912964,4.0
56f4159b3d242c76c1bb763d,applebees-laurel-2,39.076998939667,-76.868879293894,2.5
56f4159b3d242c76c1bb763e,dubols-home-care-laurel,39.088673,-76.855484,1.0
56f4159b3d242c76c1bb763f,tgi-fridays-laurel-3,39.0902473,-76.8588127,2.0
56f4159b3d242c76c1bb7640,laurel-beer-wine-and-spirits-laurel-2,39.092359742469,-76.8598799771666,4.0
